r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
31.229416,100,32.922296,-1.0,5.0,31.23,0.18,82.0,376.67,8.94,23.98,0.28,0.25
30.510136,100,33.254167,0.65,3.0,30.51,0.17,83.0,400.47,9.15,24.68,0.36,0.27
34.814835,100,33.637358,0.75,0.0,34.81,0.18,82.0,430.68,5.39,26.33,0.16,0.31
26.33391,100,34.01617,-1.0,5.0,26.33,0.2,80.0,436.93,9.26,22.56,0.25,0.35
26.466843,100,34.522651,0.6,0.0,26.47,0.18,82.0,482.83,8.54,25.01,0.22,0.35
38.215878,100,34.995756,-1.0,5.0,38.22,0.16,84.0,426.94,3.52,38.98,0.22,0.47
29.20731,100,35.487859,0.66,3.0,29.21,0.18,82.0,501.15,6.06,22.21,0.23,0.44
33.425503,100,35.973073,0.78,2.0,33.43,0.23,77.0,415.08,1.44,29.5,0.27,0.46
19.902275,100,36.594648,-1.0,5.0,19.9,0.24,76.0,435.89,9.43,23.4,0.22,0.45
33.06717,100,37.044207,0.64,2.0,33.07,0.19,81.0,264.95,10.8,17.87,0.24,0.59
22.229593,100,37.317921,0.46,1.0,22.23,0.21,79.0,491.13,8.58,24.33,0.26,0.42
26.729963,100,37.623702,0.68,4.0,26.73,0.24,76.0,190.69,13.06,15.25,0.24,0.25
30.515789,100,37.906575,-1.0,4.0,30.52,0.2,80.0,368.56,8.7,22.42,0.26,0.28
33.471134,100,38.394057,0.67,0.0,33.47,0.22,78.0,251.5,4.73,27.36,0.24,0.26
22.84966,100,38.893783,0.6,0.0,22.85,0.22,78.0,481.05,6.02,23.78,0.28,0.46
29.396946,100,39.400527,0.57,0.0,29.4,0.2,80.0,420.02,6.55,25.36,0.25,0.45
41.56086,100,39.851169,-1.0,5.0,41.56,0.2,80.0,239.41,4.14,26.89,0.23,0.48
21.660334,100,40.286863,0.7,1.0,21.66,0.26,74.0,398.76,7.29,23.2,0.13,0.42
17.042315,100,40.70485,-1.0,5.0,17.04,0.28,72.0,340.38,8.98,19.66,0.26,0.41
38.29419,100,41.126025,0.73,2.0,38.29,0.2,80.0,357.84,1.7,30.49,0.12,0.38
25.387924,100,41.504395,0.65,2.0,25.39,0.2,80.0,436.24,9.23,20.01,0.27,0.39
46.296406,100,41.904829,0.7,2.0,46.3,0.16,84.0,264.29,4.63,28.75,0.28,0.35
35.88091,100,42.365151,0.79,4.0,35.88,0.19,81.0,404.27,3.61,34.81,0.22,0.38
35.702637,100,42.819252,0.57,2.0,35.7,0.15,85.0,334.54,12.0,19.8,0.22,0.43
50.417927,100,43.180289,0.71,0.0,50.42,0.16,84.0,257.47,2.77,41.59,0.11,0.42
23.476141,100,43.622298,0.53,4.0,23.48,0.16,84.0,487.64,13.62,13.97,0.22,0.34
30.173489,100,44.008251,0.54,2.0,30.17,0.16,84.0,465.55,8.27,23.54,0.25,0.42
40.670185,100,44.417249,0.78,3.0,40.67,0.17,83.0,229.19,8.7,24.91,0.26,0.36
33.44135,100,44.878078,-1.0,5.0,33.44,0.16,84.0,404.14,9.0,24.43,0.19,0.38
27.71783,100,45.308098,0.6,1.0,27.72,0.2,80.0,354.19,8.87,23.58,0.3,0.43
