r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
27.013496,100,58.820705,0.38,1.0,27.01,0.2,80.0,371.12,8.02,24.56,0.25,0.6
59.791714,100,59.437891,0.95,4.0,59.79,0.15,85.0,450.14,2.0,38.27,0.03,0.63
44.12413,100,59.840541,-1.0,5.0,44.12,0.15,85.0,356.98,8.1,23.3,0.09,0.58
23.527546,100,60.24982,0.79,1.0,23.53,0.18,82.0,394.53,11.54,19.42,0.21,0.38
18.932262,100,60.583041,-1.0,4.0,18.93,0.22,78.0,403.35,8.7,19.84,0.36,0.37
33.332764,100,60.9789,0.37,2.0,33.33,0.18,82.0,391.56,8.02,28.18,0.26,0.31
39.556267,100,61.391816,0.84,1.0,39.56,0.14,86.0,369.67,7.58,26.54,0.26,0.37
23.280037,100,61.753347,-1.0,5.0,23.28,0.18,82.0,328.01,10.26,20.44,0.29,0.39
40.98313,100,62.082714,0.87,1.0,40.98,0.21,79.0,297.13,2.76,39.66,0.26,0.34
35.351395,100,62.449612,0.44,3.0,35.35,0.12,88.0,379.0,11.5,22.38,0.12,0.31
46.991474,100,62.847926,0.64,2.0,46.99,0.13,87.0,191.82,5.56,26.82,0.25,0.34
32.923332,100,63.442211,0.36,3.0,32.92,0.12,88.0,229.14,11.4,16.06,0.29,0.37
42.60119,100,63.881551,-1.0,4.0,42.6,0.19,81.0,314.07,4.52,30.79,0.13,0.56
48.889786,100,64.306169,0.65,1.0,48.89,0.14,86.0,503.5,5.64,24.26,0.24,0.41
35.4544,100,64.862363,-1.0,5.0,35.45,0.22,78.0,432.61,4.85,28.16,0.26,0.4
33.315006,100,65.216958,0.67,0.0,33.32,0.17,83.0,450.76,9.29,17.64,0.19,0.53
41.19897,100,65.537669,0.5,4.0,41.2,0.15,85.0,523.91,7.46,28.92,0.2,0.33
31.63138,100,65.928176,0.33,1.0,31.63,0.11,89.0,325.98,12.32,13.99,0.34,0.3
48.190487,100,66.287784,0.78,3.0,48.19,0.12,88.0,364.57,6.45,26.77,0.24,0.37
29.822498,100,66.664657,-1.0,5.0,29.82,0.22,78.0,382.68,7.4,18.09,0.31,0.33
27.664265,100,67.123892,0.38,2.0,27.66,0.21,79.0,449.3,9.42,20.77,0.24,0.34
16.853909,100,67.668108,0.41,4.0,16.85,0.18,82.0,334.6,14.24,11.37,0.19,0.43
41.68362,100,68.089905,0.47,1.0,41.68,0.17,83.0,278.95,7.64,30.41,0.06,0.51
59.717144,100,68.791381,0.92,0.0,59.72,0.09,91.0,542.34,5.21,26.94,0.16,0.38
40.338516,100,69.235632,0.64,2.0,40.34,0.2,80.0,360.55,4.32,33.43,0.25,0.67
46.003036,100,69.937314,0.69,3.0,46.0,0.18,82.0,268.09,4.49,32.41,0.16,0.41
57.443462,100,70.323851,0.82,0.0,57.44,0.08,92.0,341.36,5.42,24.86,0.3,0.66
31.07433,100,70.695823,0.68,2.0,31.07,0.18,82.0,409.47,10.73,16.69,0.17,0.36
63.489796,100,71.062335,0.88,1.0,63.49,0.14,86.0,331.41,1.68,36.89,0.24,0.34
34.1095,100,71.461848,0.81,2.0,34.11,0.17,83.0,433.12,9.05,27.86,0.18,0.34
38.32942,100,71.94622,0.65,2.0,38.33,0.16,84.0,390.64,7.25,21.48,0.24,0.37
51.534374,100,72.324808,0.7,4.0,51.53,0.13,87.0,266.34,4.23,34.6,0.21,0.45
21.684492,100,72.680366,0.34,3.0,21.68,0.19,81.0,313.13,11.72,15.64,0.32,0.35
33.81539,100,73.097224,0.7,2.0,33.82,0.17,83.0,562.15,8.87,19.94,0.13,0.33
43.357216,100,73.444257,0.84,4.0,43.36,0.2,80.0,416.63,3.17,37.31,0.23,0.38
44.324657,100,73.784103,0.42,2.0,44.32,0.15,85.0,579.1,6.05,30.52,0.17,0.32
28.735655,100,74.149153,0.37,0.0,28.74,0.13,87.0,296.18,11.14,17.64,0.26,0.32
38.9594,100,74.492946,0.66,0.0,38.96,0.14,86.0,307.7,8.56,22.6,0.21,0.34
25.226522,100,74.936182,0.41,2.0,25.23,0.16,84.0,443.11,12.33,17.91,0.18,0.32
35.008205,100,75.312568,0.87,0.0,35.01,0.19,81.0,474.69,8.72,24.95,0.07,0.41
26.837006,100,75.656773,-1.0,5.0,26.84,0.18,82.0,349.77,9.74,23.03,0.27,0.35
35.900402,100,76.017366,0.8,1.0,35.9,0.19,81.0,501.23,7.29,25.15,0.19,0.32
36.62159,100,76.378533,-1.0,5.0,36.62,0.18,82.0,467.44,7.47,29.05,0.15,0.34
66.29398,100,76.784616,0.84,1.0,66.29,0.11,89.0,376.28,2.09,33.47,0.12,0.34
44.648098,100,77.225482,0.64,1.0,44.65,0.14,86.0,257.15,5.99,22.66,0.26,0.38
38.355896,100,77.655015,0.69,3.0,38.36,0.16,84.0,589.78,7.43,20.6,0.16,0.42
45.35468,100,78.007849,0.41,3.0,45.35,0.13,87.0,420.52,6.95,28.59,0.18,0.4
33.56603,100,78.400209,0.65,0.0,33.57,0.12,88.0,347.8,10.6,16.73,0.24,0.33
39.374447,100,78.843012,-1.0,5.0,39.37,0.18,82.0,501.07,4.69,30.42,0.25,0.37
40.992317,100,79.216134,0.69,1.0,40.99,0.19,81.0,361.79,5.48,27.57,0.16,0.41
27.736172,100,79.641385,0.32,0.0,27.74,0.18,82.0,377.35,8.45,24.96,0.36,0.34
60.076157,100,80.000761,0.79,4.0,60.08,0.13,87.0,421.13,2.97,30.69,0.22,0.4
33.117336,100,80.414342,0.39,0.0,33.12,0.19,81.0,431.51,8.16,23.73,0.21,0.33
27.57114,100,80.80011,0.66,1.0,27.57,0.17,83.0,383.9,11.26,12.99,0.22,0.38
36.34387,100,81.170489,-1.0,5.0,36.34,0.22,78.0,464.1,3.22,34.03,0.36,0.36
36.84616,100,81.617967,0.64,2.0,36.85,0.23,77.0,396.65,4.29,30.8,0.26,0.34
47.61255,100,82.01713,0.89,0.0,47.61,0.17,83.0,486.67,4.89,31.0,0.16,0.41
