r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
31.689968,100,49.063639,0.59,2.0,31.69,0.2,80.0,354.52,1.67,30.46,0.12,0.46
25.14604,100,49.544288,0.66,2.0,25.15,0.2,80.0,436.24,9.23,20.01,0.27,0.34
45.861828,100,50.068167,0.75,2.0,45.86,0.16,84.0,264.29,4.63,28.75,0.28,0.45
31.816408,100,50.649723,0.78,4.0,31.82,0.19,81.0,373.26,3.63,34.28,0.29,0.49
41.620422,100,51.249032,0.7,2.0,41.62,0.15,85.0,334.54,12.0,19.8,0.22,0.55
47.659798,100,51.851795,0.58,0.0,47.66,0.16,84.0,242.9,2.83,41.22,0.11,0.56
27.191666,100,52.401193,0.62,4.0,27.19,0.16,84.0,486.33,13.62,13.98,0.22,0.57
28.938808,100,52.956499,0.34,2.0,28.94,0.16,84.0,465.55,8.27,23.54,0.25,0.51
47.04086,100,53.503425,0.74,3.0,47.04,0.17,83.0,229.19,8.7,24.91,0.26,0.52
33.919437,100,53.900956,-1.0,5.0,33.92,0.16,84.0,406.32,9.19,24.25,0.2,0.52
31.716656,100,54.278948,0.77,1.0,31.72,0.2,80.0,354.19,8.87,23.58,0.3,0.37
15.705155,100,54.86789,0.48,4.0,15.71,0.15,85.0,639.12,2.0,38.13,0.15,0.35
39.361633,100,55.379509,-1.0,5.0,39.36,0.15,85.0,361.09,8.57,22.61,0.12,0.55
32.07219,100,55.963676,0.47,1.0,32.07,0.18,82.0,389.97,11.54,19.44,0.22,0.47
25.0301,100,56.508564,-1.0,4.0,25.03,0.22,78.0,397.65,9.25,18.91,0.4,0.55
32.179073,100,57.043266,0.75,2.0,32.18,0.18,82.0,388.67,8.31,27.37,0.29,0.51
40.84928,100,57.563742,0.41,1.0,40.85,0.14,86.0,362.86,7.91,26.32,0.27,0.5
37.45365,100,58.107363,-1.0,5.0,37.45,0.18,82.0,324.41,10.41,19.76,0.3,0.48
43.00906,100,58.679757,0.86,1.0,43.01,0.21,79.0,190.57,2.88,40.03,0.25,0.51
43.447227,100,59.274788,0.88,3.0,43.45,0.12,88.0,370.55,11.64,21.95,0.14,0.53
