r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
51.897354,100,117.104052,0.82,3.0,51.9,0.14,86.0,465.05,8.64,25.44,0.18,0.59
28.604141,100,117.540382,0.59,3.0,28.6,0.18,82.0,372.8,10.91,15.45,0.41,0.53
32.45602,100,117.928298,-1.0,5.0,32.46,0.22,78.0,434.53,2.99,31.68,0.25,0.4
38.880463,100,118.420162,0.6,0.0,38.88,0.15,85.0,251.68,9.72,18.69,0.4,0.36
48.67116,100,118.792106,0.72,4.0,48.67,0.1,90.0,252.34,10.17,21.6,0.28,0.46
37.12597,100,119.446763,0.76,4.0,37.13,0.2,80.0,332.76,2.22,40.52,0.24,0.34
41.96184,100,120.28686,0.71,4.0,41.96,0.14,86.0,409.22,9.03,23.64,0.29,0.61
50.96606,100,121.144181,0.66,1.0,50.97,0.13,87.0,268.95,11.65,15.42,0.34,0.78
45.215405,100,121.955797,0.73,1.0,45.22,0.15,85.0,235.4,9.97,18.64,0.27,0.79
50.094707,100,122.737129,0.88,2.0,50.09,0.14,86.0,473.25,7.97,28.93,0.12,0.75
55.889545,100,123.519868,0.83,1.0,55.89,0.14,86.0,140.66,7.41,23.0,0.17,0.73
41.24043,100,124.376625,-1.0,5.0,41.24,0.16,84.0,556.36,4.44,30.03,0.25,0.74
38.237526,100,125.200088,-1.0,5.0,38.24,0.17,83.0,343.99,12.67,13.17,0.31,0.81
31.15991,100,125.985385,0.73,4.0,31.16,0.24,76.0,264.75,5.82,26.55,0.27,0.77
31.713173,100,126.900081,-1.0,5.0,31.71,0.15,85.0,246.18,11.85,19.75,0.48,0.74
46.841003,100,127.688903,-1.0,5.0,46.84,0.14,86.0,478.26,2.48,42.66,0.18,0.87
47.39734,100,128.501116,0.81,1.0,47.4,0.16,84.0,396.17,9.42,21.88,0.19,0.73
39.765224,100,129.345092,-1.0,5.0,39.77,0.15,85.0,284.26,13.46,10.65,0.3,0.76
28.151978,100,130.246568,0.58,2.0,28.15,0.14,86.0,307.24,11.09,17.53,0.42,0.79
44.01178,100,131.065094,0.75,0.0,44.01,0.2,80.0,358.94,9.45,24.08,0.25,0.84
43.61367,100,131.791687,0.93,1.0,43.61,0.18,82.0,338.79,6.45,25.01,0.07,0.76
44.351276,100,132.487046,0.85,0.0,44.35,0.18,82.0,407.96,7.31,28.16,0.15,0.68
54.28966,100,133.283997,0.76,3.0,54.29,0.12,88.0,424.94,10.71,17.43,0.24,0.66
57.23404,100,134.15746,0.89,1.0,57.23,0.14,86.0,221.97,6.22,27.47,0.11,0.75
40.146465,100,134.96015,0.75,2.0,40.15,0.12,88.0,615.0,4.37,36.31,0.25,0.81
46.20852,100,135.698852,0.72,3.0,46.21,0.11,89.0,217.52,8.09,26.93,0.28,0.76
37.79037,100,136.695972,0.72,2.0,37.79,0.16,84.0,404.89,9.12,27.5,0.28,0.71
