r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,avg_cpu_cluster_selected,gini,executionTime
29.47307,100,45.708863,0.74,2.0,29.47,0.23,77.0,415.43,1.44,29.5,0.27,0.5
26.988592,100,46.182094,-1.0,5.0,26.99,0.24,76.0,436.75,9.13,23.79,0.19,0.56
39.996094,100,46.67293,0.72,2.0,40.0,0.19,81.0,271.5,10.51,19.31,0.18,0.44
27.812923,100,47.268597,0.66,1.0,27.81,0.21,79.0,494.48,8.05,25.54,0.2,0.45
33.363857,100,47.802115,0.8,4.0,33.36,0.24,76.0,198.6,12.86,15.53,0.27,0.56
35.534863,100,48.297099,-1.0,4.0,35.53,0.2,80.0,366.68,8.8,22.18,0.27,0.5
32.09613,100,48.726106,0.7,0.0,32.1,0.22,78.0,253.4,4.45,28.68,0.2,0.46
23.74339,100,49.170696,0.65,0.0,23.74,0.22,78.0,481.26,6.03,24.0,0.28,0.41
30.029222,100,49.549178,0.59,0.0,30.03,0.2,80.0,450.11,6.38,25.94,0.25,0.41
41.141514,100,50.0069,-1.0,5.0,41.14,0.2,80.0,245.49,3.68,29.11,0.19,0.35
28.296959,100,50.417375,0.73,1.0,28.3,0.26,74.0,395.17,6.96,23.62,0.08,0.42
23.042015,100,50.837711,-1.0,5.0,23.04,0.28,72.0,315.73,8.77,19.55,0.25,0.39
34.43278,100,51.197708,0.72,2.0,34.43,0.2,80.0,364.5,1.78,30.56,0.15,0.4
30.27108,100,51.534206,0.69,2.0,30.27,0.2,80.0,436.24,9.23,20.01,0.27,0.33
46.031227,100,51.911253,0.74,2.0,46.03,0.16,84.0,264.29,4.63,28.75,0.28,0.31
36.749302,100,52.261173,0.81,4.0,36.75,0.19,81.0,403.14,3.63,34.88,0.16,0.35
43.557713,100,52.640787,0.74,3.0,43.56,0.15,85.0,367.04,11.84,20.17,0.22,0.33
50.97968,100,53.105483,0.75,0.0,50.98,0.16,84.0,247.83,2.77,41.3,0.08,0.35
34.003998,100,53.51208,0.72,4.0,34.0,0.16,84.0,490.79,13.43,14.16,0.19,0.44
32.834957,100,53.930653,0.55,2.0,32.83,0.16,84.0,468.5,8.11,23.7,0.24,0.37
47.506,100,54.515726,0.79,3.0,47.51,0.17,83.0,234.48,7.91,27.85,0.17,0.38
37.401802,100,55.019733,-1.0,5.0,37.4,0.16,84.0,408.54,9.38,23.84,0.21,0.55
28.576633,100,55.622416,0.73,1.0,28.58,0.2,80.0,354.19,8.87,23.58,0.3,0.47
40.149586,100,56.211046,0.75,4.0,40.15,0.15,85.0,470.05,2.0,37.87,0.14,0.56
48.748924,100,56.644425,-1.0,5.0,48.75,0.15,85.0,358.45,8.41,22.91,0.1,0.55
31.621584,100,57.149441,0.62,1.0,31.62,0.18,82.0,494.37,11.71,19.37,0.22,0.39
22.613014,100,57.799621,-1.0,4.0,22.61,0.22,78.0,397.65,9.25,18.91,0.4,0.47
36.50555,100,58.454653,0.74,2.0,36.51,0.18,82.0,388.53,8.16,27.54,0.27,0.6
42.551765,100,59.08431,0.57,1.0,42.55,0.14,86.0,362.86,7.91,26.32,0.27,0.62
35.307903,100,59.671808,-1.0,5.0,35.31,0.18,82.0,324.41,10.41,19.76,0.3,0.59
36.653656,100,60.241166,0.83,1.0,36.65,0.21,79.0,286.1,2.88,40.07,0.18,0.55
49.54609,100,60.816007,0.87,3.0,49.55,0.12,88.0,370.55,11.64,21.95,0.14,0.53
51.90151,100,61.310059,0.82,2.0,51.9,0.13,87.0,191.82,5.56,26.82,0.25,0.54
54.220425,100,61.85441,0.83,1.0,54.22,0.12,88.0,224.99,11.4,16.12,0.28,0.45
39.282974,100,62.427514,-1.0,4.0,39.28,0.19,81.0,306.97,4.6,29.98,0.2,0.51
39.983593,100,63.034217,0.64,1.0,39.98,0.14,86.0,490.12,6.06,23.22,0.29,0.53
26.835394,100,63.590197,-1.0,5.0,26.84,0.22,78.0,380.82,5.31,26.27,0.24,0.57
35.374245,100,64.1867,0.7,0.0,35.37,0.17,83.0,399.69,10.82,16.01,0.3,0.51
36.452904,100,64.790646,0.69,4.0,36.45,0.15,85.0,496.87,8.78,24.74,0.26,0.56
49.817123,100,65.418272,0.67,3.0,49.82,0.11,89.0,330.57,12.49,13.75,0.38,0.55
49.510082,100,65.930518,0.67,3.0,49.51,0.12,88.0,295.06,6.91,24.5,0.26,0.58
30.847084,100,66.509877,-1.0,5.0,30.85,0.22,78.0,377.36,8.17,17.17,0.34,0.47
33.82565,100,67.070417,0.83,2.0,33.83,0.21,79.0,395.72,10.94,17.72,0.2,0.55
36.98705,100,67.614937,0.76,4.0,36.99,0.18,82.0,317.51,14.93,10.17,0.31,0.52
48.518158,100,68.094675,0.89,1.0,48.52,0.17,83.0,278.95,7.64,30.41,0.06,0.51
45.200657,100,68.500423,0.67,1.0,45.2,0.09,91.0,539.16,5.81,25.17,0.23,0.44
34.783016,100,68.920167,0.71,2.0,34.78,0.2,80.0,327.66,5.17,30.72,0.34,0.37
44.22834,100,69.383266,0.84,3.0,44.23,0.18,82.0,267.06,4.58,32.39,0.17,0.39
54.66914,100,69.896648,0.61,0.0,54.67,0.08,92.0,339.94,5.46,24.53,0.32,0.44
38.046326,100,70.403002,0.74,2.0,38.05,0.18,82.0,406.03,11.27,15.24,0.24,0.48
50.225506,100,70.996098,0.68,1.0,50.23,0.14,86.0,323.84,1.69,36.89,0.27,0.47
37.36222,100,71.554292,0.64,2.0,37.36,0.17,83.0,429.74,9.15,27.66,0.2,0.55
39.427563,100,72.120319,0.75,2.0,39.43,0.16,84.0,384.62,7.33,21.08,0.28,0.53
49.469593,100,72.665725,0.78,4.0,49.47,0.13,87.0,269.43,4.19,34.7,0.2,0.53
36.903553,100,73.230577,0.73,3.0,36.9,0.19,81.0,306.37,12.25,15.25,0.34,0.51
33.504223,100,73.799139,0.7,0.0,33.5,0.17,83.0,489.48,8.92,18.61,0.25,0.52
32.59704,100,74.310403,0.75,4.0,32.6,0.2,80.0,413.93,3.18,37.17,0.23,0.53
33.927044,100,74.956435,0.67,2.0,33.93,0.15,85.0,562.07,7.53,27.06,0.2,0.48
45.33711,100,75.601156,0.83,0.0,45.34,0.13,87.0,292.13,11.32,17.51,0.27,0.61
49.299515,100,76.216429,0.77,0.0,49.3,0.14,86.0,297.83,9.17,20.9,0.26,0.61
38.624058,100,76.86347,0.69,2.0,38.62,0.16,84.0,441.17,12.48,17.6,0.17,0.58
36.749874,100,77.3745,0.66,0.0,36.75,0.19,81.0,461.55,8.91,23.96,0.04,0.62
35.867424,100,77.902586,-1.0,5.0,35.87,0.18,82.0,347.58,9.95,22.41,0.3,0.47
32.172604,100,78.448459,0.52,1.0,32.17,0.19,81.0,498.48,8.08,24.06,0.22,0.49
